step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.42694553565234,1,0.0,0.24482823320816136,1,0.0,-0.5
10.0,0,0.0,0.0,6.934125859942515,0,0.0,0.4914865433452014,0,0.0,0.0
15.0,2,0.0,0.0,8.718822245584214,2,0.0,0.6157148884028685,2,0.0,-1.0
20.0,2,0.0,0.0,10.548229572830168,2,0.0,0.7526578461814543,2,0.0,-1.0
25.0,2,1.0,0.03571428571428571,10.23598276570391,2,1.0,0.7347216221068905,2,1.0,-1.0
30.0,4,9.0,0.2571428571428571,7.872116858406787,4,9.0,0.5912962115964038,4,9.0,-2.0
35.0,11,44.0,1.0731707317073171,7.359013139159305,11,44.0,0.5217967155350272,11,44.0,-5.5
40.0,15,103.0,2.239130434782609,6.900780397158825,15,103.0,0.4651024703013777,15,103.0,-7.5
45.0,16,141.0,2.7115384615384617,6.403742104527478,16,156.0,0.42027532653662497,16,156.0,-8.0
50.0,20,222.0,3.8275862068965516,6.5524798756660045,20,222.0,0.395724335092217,20,222.0,-10.0
55.0,17,186.0,3.0491803278688523,6.838278597205517,17,262.0,0.4088286719946329,17,262.0,-8.5
60.0,18,226.0,3.2753623188405796,7.0102524537182465,18,268.0,0.39987681753222826,18,268.0,-9.0
65.0,22,258.0,3.44,6.529194334338195,22,314.0,0.35149824791645456,22,314.0,-11.0
70.0,25,347.0,4.6891891891891895,6.4908286021517725,25,399.0,0.3738015901411336,25,399.0,-12.5
75.0,27,262.0,3.493333333333333,5.519690598390609,27,453.0,0.32044464224032204,27,453.0,-13.5
80.0,28,263.0,3.246913580246914,5.9172989396254065,28,425.0,0.3197710635129869,28,425.0,-14.0
85.0,34,416.0,5.073170731707317,6.005439629537005,34,510.0,0.33977956877245613,34,510.0,-17.0
90.0,38,590.0,6.8604651162790695,5.785972972488505,38,649.0,0.29765402567730315,38,649.0,-19.0
95.0,47,799.0,8.877777777777778,5.201592945697426,47,851.0,0.25920803343366383,47,851.0,-23.5
100.0,50,1034.0,11.362637362637363,4.7873104709819545,50,1086.0,0.23522280290545125,50,1086.0,-25.0
105.0,47,1056.0,11.478260869565217,4.304638523730414,47,1241.0,0.22415608434826778,47,1241.0,-23.5
110.0,48,1006.0,10.817204301075268,4.386653122818817,48,1306.0,0.21246404780562486,48,1306.0,-24.0
115.0,44,1100.0,12.222222222222221,3.5028759132502003,44,1520.0,0.16969714798886434,44,1520.0,-22.0
120.0,52,1334.0,14.5,3.359718821543255,52,1763.0,0.1466357719472196,52,1763.0,-26.0
125.0,55,1553.0,16.698924731182796,2.8287861430939856,55,1940.0,0.10752475558864655,55,1940.0,-27.5
130.0,57,1781.0,19.358695652173914,2.8499225654755476,57,2053.0,0.11358748717824452,57,2053.0,-28.5
135.0,55,2029.0,21.817204301075268,3.2822627111879945,55,2178.0,0.1355343192213343,55,2178.0,-27.5
140.0,51,1847.0,19.86021505376344,3.3748360097320402,51,2282.0,0.14648980804047396,51,2282.0,-25.5
145.0,48,1570.0,16.70212765957447,3.6346032094994336,48,2247.0,0.13982699124679238,48,2247.0,-24.0
150.0,51,1600.0,17.77777777777778,3.404645448957471,51,2207.0,0.12210480745679293,51,2207.0,-25.5
155.0,59,1879.0,21.848837209302324,3.024633633191547,59,2293.0,0.08252550974214744,59,2293.0,-29.5
160.0,58,2066.0,24.89156626506024,2.530150112669848,58,2510.0,0.04353695173497587,58,2510.0,-29.0
165.0,53,2189.0,27.70886075949367,2.528497821563924,53,2660.0,0.04076275338545633,53,2660.0,-26.5
170.0,43,1772.0,23.01298701298701,2.950674078089728,43,2673.0,0.060463262589113685,43,2673.0,-21.5
175.0,37,1146.0,15.916666666666666,3.319174594857071,37,2489.0,0.07869905215401508,37,2489.0,-18.5
180.0,31,734.0,10.63768115942029,3.3426048372891155,31,2437.0,0.06750758922657256,31,2437.0,-15.5
185.0,32,505.0,7.651515151515151,3.682358474565992,32,2388.0,0.06471665664676068,32,2388.0,-16.0
190.0,36,553.0,9.065573770491802,2.9813450603216753,36,2506.0,0.040572692642143804,36,2506.0,-18.0
195.0,36,658.0,11.344827586206897,2.410013311834957,36,2482.0,0.02336796664797205,36,2482.0,-18.0
200.0,31,724.0,13.163636363636364,3.2096046892598116,31,2282.0,0.05019264696577747,31,2282.0,-15.5
205.0,24,561.0,11.22,2.6762677812493916,24,2264.0,0.06646878837252035,24,2264.0,-12.0
210.0,26,660.0,13.46938775510204,2.7533492818626124,26,2314.0,0.045493063099043565,26,2314.0,-13.0
215.0,26,749.0,15.604166666666666,2.6479876223532823,26,2259.0,0.035193683265877955,26,2259.0,-13.0
220.0,21,813.0,17.67391304347826,3.8974715556716637,21,2044.0,0.07542322381136321,21,2044.0,-10.5
225.0,19,898.0,21.38095238095238,5.022572138854421,19,1805.0,0.130991449772716,19,1805.0,-9.5
230.0,22,994.0,24.85,4.272260388071111,22,1903.0,0.06397297957153021,22,1903.0,-11.0
235.0,27,1120.0,30.27027027027027,2.774007981788249,27,2029.0,0.008061409929678015,27,2029.0,-13.5
240.0,29,1262.0,36.05714285714286,2.1422043306175746,29,2171.0,7.730660615084731e-05,29,2171.0,-14.5
245.0,23,957.0,31.9,1.1102371950929952,23,2114.0,0.022015112715018083,23,2114.0,-11.5
250.0,13,342.0,11.793103448275861,3.489802116297865,13,1834.0,0.10473287800601218,13,1834.0,-6.5
255.0,6,106.0,3.6551724137931036,5.1082396442644455,6,1538.0,0.1595030229522632,6,1538.0,-3.0
260.0,7,29.0,1.0,6.047149504419321,7,1242.0,0.06719493123447118,7,1242.0,-3.5
265.0,12,83.0,3.074074074074074,5.646366504164189,12,1296.0,0.03038890355675619,12,1296.0,-6.0
270.0,15,151.0,6.565217391304348,3.8649461213484533,15,1364.0,0.0010326039215858536,15,1364.0,-7.5
275.0,16,230.0,11.5,2.5587003225601683,16,1443.0,2.1030542476680828e-05,16,1443.0,-8.0
280.0,16,310.0,18.235294117647058,0.6488802613355942,16,1523.0,0.0,16,1523.0,-8.0
285.0,10,214.0,13.375,1.3294601575384637,10,1362.0,0.048087534595576,10,1362.0,-5.0
290.0,5,113.0,7.0625,6.3484353136833045,5,832.0,0.1762229616862648,5,832.0,-2.5
295.0,7,141.0,8.8125,5.684945138073596,7,860.0,0.011551378690569915,7,860.0,-3.5
300.0,9,183.0,11.4375,5.742780938094024,9,902.0,8.314461148924723e-05,9,902.0,-4.5
305.0,9,228.0,16.285714285714285,4.561793559710878,9,947.0,0.0,9,947.0,-4.5
310.0,9,273.0,27.3,1.0846300864874132,9,992.0,0.0,9,992.0,-4.5
315.0,5,238.0,26.444444444444443,2.0772702598440906,5,785.0,0.06647830062376735,5,785.0,-2.5
320.0,5,263.0,29.22222222222222,5.231171264289266,5,653.0,0.0,5,653.0,-2.5
325.0,5,288.0,32.0,5.473289397058618,5,678.0,0.0,5,678.0,-2.5
330.0,5,313.0,34.77777777777778,5.663063870963509,5,703.0,0.0,5,703.0,-2.5
335.0,5,338.0,42.25,4.864040697190877,5,728.0,0.0,5,728.0,-2.5
340.0,5,363.0,72.6,0.0,5,753.0,0.0,5,753.0,-2.5
345.0,5,388.0,77.6,0.0,5,778.0,0.0,5,778.0,-2.5
350.0,5,413.0,82.6,0.0,5,803.0,0.0,5,803.0,-2.5
355.0,5,438.0,87.6,0.0,5,828.0,0.0,5,828.0,-2.5
360.0,5,463.0,92.6,0.0,5,853.0,0.0,5,853.0,-2.5
365.0,5,488.0,97.6,0.0,5,878.0,0.0,5,878.0,-2.5
370.0,5,513.0,102.6,0.0,5,903.0,0.0,5,903.0,-2.5
375.0,5,538.0,107.6,0.0,5,928.0,0.0,5,928.0,-2.5
380.0,5,563.0,112.6,0.0,5,953.0,0.0,5,953.0,-2.5
385.0,5,588.0,117.6,0.0,5,978.0,0.0,5,978.0,-2.5
390.0,5,613.0,122.6,0.0,5,1003.0,0.0,5,1003.0,-2.5
395.0,5,638.0,127.6,0.0,5,1028.0,0.0,5,1028.0,-2.5
400.0,5,663.0,132.6,0.0,5,1053.0,0.0,5,1053.0,-2.5
405.0,5,688.0,137.6,0.0,5,1078.0,0.0,5,1078.0,-2.5
410.0,5,713.0,142.6,0.0,5,1103.0,0.0,5,1103.0,-2.5
415.0,5,738.0,147.6,0.0,5,1128.0,0.0,5,1128.0,-2.5
420.0,2,300.0,60.0,1.9082669796656055,2,905.0,0.06007023711254775,2,905.0,-1.0
425.0,0,0.0,0.0,8.304912707863576,0,433.0,0.3942947599999218,0,433.0,0.0
430.0,1,3.0,0.6,8.996395097578397,1,436.0,0.005935339012587317,1,436.0,-0.5
435.0,2,13.0,2.6,8.766836626119233,2,446.0,8.277136205957497e-06,2,446.0,-1.0
440.0,2,23.0,7.666666666666667,4.673585680861433,2,456.0,0.0,2,456.0,-1.0
445.0,2,33.0,16.5,0.0,2,466.0,0.0,2,466.0,-1.0
450.0,0,0.0,0.0,4.222299332035294,0,234.0,0.20273829735380205,0,234.0,0.0
455.0,0,0.0,0.0,10.835324821484003,0,0.0,1.0,0,0.0,0.0
460.0,0,0.0,0.0,12.903106347652114,0,0.0,1.0,0,0.0,0.0
465.0,0,0.0,0.0,12.440876052208672,0,0.0,1.0,0,0.0,0.0
470.0,0,0.0,0.0,12.52472143450371,0,0.0,1.0,0,0.0,0.0
475.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
480.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
485.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
490.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
495.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
500.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
505.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
510.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
515.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
520.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
525.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
530.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
535.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
540.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
545.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
550.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
555.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
560.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
565.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
570.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
575.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
580.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
585.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
590.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
595.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
605.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
615.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
625.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
635.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
645.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
655.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
665.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
670.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
675.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
680.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
685.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
695.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
705.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
715.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
725.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
735.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
745.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
755.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
765.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
775.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
785.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
795.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
805.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
815.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
825.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
835.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
845.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
855.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
865.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
875.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
885.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
890.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
895.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
900.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
905.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
910.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
915.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
920.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
925.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
930.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
935.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
940.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
945.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
950.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
955.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
960.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
965.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
970.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
975.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
980.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
985.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
990.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
995.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1000.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1005.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1010.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1015.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1020.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1025.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1030.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1035.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1040.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1045.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1050.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1055.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1065.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1070.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1075.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1080.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1085.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1095.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1105.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1110.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1115.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1135.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1140.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1145.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1150.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1155.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1160.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1165.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1170.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1175.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1180.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1185.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1190.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1195.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1210.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1215.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1220.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1225.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1230.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1235.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1240.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1245.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1250.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1255.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1260.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1265.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1270.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1275.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1280.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1285.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1290.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1295.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1300.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1305.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1310.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1315.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1320.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1325.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1330.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1335.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1340.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1345.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1350.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1355.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1365.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1370.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1375.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1380.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1385.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1390.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1395.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
1400.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
