step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.9358945395176614,1,0.0,0.27142441098636566,1,0.0,-0.9
10.0,0,0.0,0.0,7.487513355581986,0,0.0,0.5344647803696446,0,0.0,0.0
15.0,2,0.0,0.0,8.279668767118348,2,0.0,0.5991394069538898,2,0.0,-1.8
20.0,1,0.0,0.0,10.322988994194246,1,0.0,0.7499337135987005,1,0.0,-0.9
25.0,2,1.0,0.03571428571428571,10.443865943903036,2,1.0,0.7632451155311973,2,1.0,-1.8
30.0,4,6.0,0.17142857142857143,9.056987608962782,4,6.0,0.6415279664061998,4,6.0,-3.6
35.0,7,29.0,0.725,8.394527940565332,7,29.0,0.5634497118179904,7,29.0,-6.3
40.0,9,42.0,0.9130434782608695,8.007242662883437,9,48.0,0.5207747454189213,9,48.0,-8.1
45.0,15,96.0,1.92,7.424226072254564,15,96.0,0.45734749900847604,15,96.0,-13.5
50.0,19,175.0,3.1818181818181817,6.971729270820683,19,175.0,0.4039791001768202,19,175.0,-17.1
55.0,15,174.0,2.8524590163934427,7.112099600004106,15,224.0,0.4123360508875797,15,224.0,-13.5
60.0,18,232.0,3.6825396825396823,6.865113404161058,18,248.0,0.4058520263879472,18,248.0,-16.2
65.0,19,253.0,3.8333333333333335,6.478798318891647,19,299.0,0.3787426555374426,19,299.0,-17.1
70.0,25,356.0,5.159420289855072,6.4969151506269,25,374.0,0.3844745230649167,25,374.0,-22.5
75.0,28,439.0,5.8533333333333335,5.85745909470457,28,473.0,0.3232937485106958,28,473.0,-25.2
80.0,32,571.0,7.5131578947368425,5.944937491308749,32,584.0,0.32980799474320616,32,584.0,-28.8
85.0,30,443.0,5.402439024390244,5.863311111064887,30,629.0,0.30531091234328905,30,629.0,-27.0
90.0,32,346.0,4.168674698795181,5.517970120056254,32,600.0,0.28995071776787806,32,600.0,-28.8
95.0,32,461.0,5.3604651162790695,5.6304720886417705,32,600.0,0.2941914422288687,32,600.0,-28.8
100.0,36,510.0,5.666666666666667,5.244727587618265,36,725.0,0.28144556204327653,36,725.0,-32.4
105.0,39,619.0,6.728260869565218,5.0487918929841555,39,816.0,0.26144988823794835,39,816.0,-35.1
110.0,46,823.0,9.043956043956044,5.04190096184149,46,983.0,0.24185968834344068,46,983.0,-41.4
115.0,48,984.0,11.0561797752809,3.687367478875973,48,1152.0,0.1679749937585294,48,1152.0,-43.2
120.0,51,1133.0,12.588888888888889,3.820055580833984,51,1292.0,0.15000351680243515,51,1292.0,-45.9
125.0,49,1319.0,14.655555555555555,3.6344088691981895,49,1501.0,0.14242097800987916,49,1501.0,-44.1
130.0,54,1551.0,17.625,3.040148051501693,54,1704.0,0.10996658093250634,54,1704.0,-48.6
135.0,61,1571.0,17.455555555555556,2.9906601873434138,61,1900.0,0.09350349243378205,61,1900.0,-54.9
140.0,54,1542.0,17.522727272727273,3.2491330443198247,54,2004.0,0.12193970781007098,54,2004.0,-48.6
145.0,49,1704.0,19.586206896551722,3.482231685129383,49,2097.0,0.14175202885639562,49,2097.0,-44.1
150.0,46,1434.0,16.482758620689655,3.811777368433722,46,2122.0,0.14123995049363985,46,2122.0,-41.4
155.0,44,1062.0,12.642857142857142,3.779172388150467,44,2014.0,0.10933832930214267,44,2014.0,-39.6
160.0,38,645.0,8.164556962025317,2.887726390427583,38,2118.0,0.06942838785114232,38,2118.0,-34.2
165.0,37,419.0,5.586666666666667,3.0988399851207395,37,2120.0,0.0745709950719703,37,2120.0,-33.300000000000004
170.0,40,511.0,7.097222222222222,3.2371098688064226,40,2124.0,0.061999240906994095,40,2124.0,-36.0
175.0,40,634.0,9.462686567164178,2.51351371957747,40,2149.0,0.023921739199354062,40,2149.0,-36.0
180.0,38,718.0,11.046153846153846,3.1226593337282447,38,2024.0,0.04958223881376919,38,2024.0,-34.2
185.0,33,809.0,13.262295081967213,3.118968400890914,33,2077.0,0.05904635438301154,33,2077.0,-29.7
190.0,31,911.0,15.183333333333334,3.090088027854968,31,2235.0,0.06003046785939984,31,2235.0,-27.900000000000002
195.0,38,1089.0,19.8,1.912567634237198,38,2413.0,0.027492317033225962,38,2413.0,-34.2
200.0,41,1035.0,19.903846153846153,1.2220659965931047,41,2474.0,0.011614027549698886,41,2474.0,-36.9
205.0,44,1248.0,25.46938775510204,1.2665642801719792,44,2556.0,6.95049868730953e-05,44,2556.0,-39.6
210.0,44,1468.0,30.583333333333332,1.1419115838048726,44,2776.0,1.6734857356333972e-06,44,2776.0,-39.6
215.0,44,1688.0,35.166666666666664,1.134369592517198,44,2996.0,3.4858550782509827e-07,44,2996.0,-39.6
220.0,44,1908.0,41.47826086956522,0.574833942261142,44,3216.0,1.5950890320999571e-07,44,3216.0,-39.6
225.0,38,1889.0,42.93181818181818,0.46746923993820105,38,3203.0,0.013708486187669889,38,3203.0,-34.2
230.0,29,1734.0,39.40909090909091,2.327904327314643,29,2956.0,0.06558333874082967,29,2956.0,-26.1
235.0,20,1555.0,35.34090909090909,4.134561990812897,20,2715.0,0.13177108496692527,20,2715.0,-18.0
240.0,20,1655.0,37.61363636363637,5.572672502765091,20,2432.0,0.14923555594554522,20,2432.0,-18.0
245.0,25,1764.0,41.02325581395349,4.5267418571834375,25,2541.0,0.029174755780609983,25,2541.0,-22.5
250.0,28,1896.0,49.89473684210526,3.1184844945110073,28,2673.0,0.0005986489521577812,28,2673.0,-25.2
255.0,29,2041.0,60.029411764705884,1.9318229360910488,29,2818.0,9.97870027224943e-06,29,2818.0,-26.1
260.0,29,2186.0,72.86666666666666,0.44786285874506354,29,2963.0,2.2516921557049404e-07,29,2963.0,-26.1
265.0,29,2331.0,80.37931034482759,0.0,29,3108.0,0.0,29,3108.0,-26.1
