step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,4.258545500831678,1,0.0,0.31727270318592776,1,0.0,-0.09999999999999998
10.0,0,0.0,0.0,7.273818872267828,0,0.0,0.5306553000247209,0,0.0,0.0
15.0,2,0.0,0.0,8.485133133456488,2,0.0,0.6072099819916003,2,0.0,-0.19999999999999996
20.0,2,0.0,0.0,9.928808964524016,2,0.0,0.7155038342527275,2,0.0,-0.19999999999999996
25.0,1,0.0,0.0,11.092510151995254,1,0.0,0.7969961088395391,1,0.0,-0.09999999999999998
30.0,6,8.0,0.22857142857142856,8.836159673822518,6,8.0,0.617890153912539,6,8.0,-0.5999999999999999
35.0,10,40.0,0.975609756097561,8.13343053512409,10,40.0,0.550031342405736,10,40.0,-0.9999999999999998
40.0,8,49.0,1.0888888888888888,7.575557120149731,8,65.0,0.5186389773028178,8,65.0,-0.7999999999999998
45.0,14,105.0,2.0588235294117645,7.251131251544145,14,105.0,0.4594099556682674,14,105.0,-1.3999999999999997
50.0,16,112.0,2.0,6.741626534442191,16,143.0,0.40653174728110997,16,143.0,-1.5999999999999996
55.0,18,191.0,3.183333333333333,7.0990675206416975,18,193.0,0.4057206540525902,18,193.0,-1.7999999999999996
60.0,18,220.0,3.283582089552239,6.693395716251594,18,253.0,0.3814433289720576,18,253.0,-1.7999999999999996
65.0,26,324.0,4.695652173913044,6.540068610508406,26,325.0,0.39454613046358633,26,325.0,-2.5999999999999996
70.0,22,256.0,3.6056338028169015,6.11215819623483,22,368.0,0.35780668444011465,22,368.0,-2.1999999999999993
75.0,22,246.0,3.1948051948051948,6.5369870796118486,22,354.0,0.37568375613954824,22,354.0,-2.1999999999999993
80.0,30,365.0,4.5625,6.368029310501795,30,407.0,0.35095697370838996,30,407.0,-2.999999999999999
85.0,26,315.0,3.888888888888889,6.111401896605842,26,471.0,0.3286792728008264,26,471.0,-2.5999999999999996
90.0,29,336.0,3.9529411764705884,5.579607334600982,29,491.0,0.28800466776879363,29,491.0,-2.8999999999999995
95.0,34,375.0,4.261363636363637,5.102010064946374,34,606.0,0.2683598155812094,34,606.0,-3.3999999999999995
100.0,39,512.0,5.626373626373627,4.6579785282002195,39,704.0,0.24771225760173599,39,704.0,-3.899999999999999
105.0,42,489.0,5.315217391304348,4.3463976648527645,42,821.0,0.23691807690691918,42,821.0,-4.199999999999999
110.0,46,516.0,5.608695652173913,3.9516207565818324,46,899.0,0.2063832911699121,46,899.0,-4.599999999999999
115.0,48,560.0,5.894736842105263,3.584702894298557,48,1047.0,0.17045771663342046,48,1047.0,-4.799999999999999
120.0,47,575.0,6.117021276595745,3.5875371493512236,47,1154.0,0.15023434368802818,47,1154.0,-4.699999999999999
125.0,49,729.0,7.75531914893617,3.1330544526415602,49,1292.0,0.12884983471155026,49,1292.0,-4.899999999999999
130.0,51,918.0,9.663157894736843,3.5595837114175763,51,1425.0,0.1438775696295627,51,1425.0,-5.099999999999999
135.0,49,986.0,10.378947368421052,3.555822976607675,49,1557.0,0.13613887442712944,49,1557.0,-4.899999999999999
140.0,54,1049.0,11.042105263157895,3.345937558810133,54,1690.0,0.11587524195084253,54,1690.0,-5.399999999999999
145.0,63,1345.0,14.619565217391305,3.199050623192745,63,1848.0,0.09716005989368982,63,1848.0,-6.299999999999999
150.0,68,1672.0,18.57777777777778,2.866282119531258,68,2114.0,0.0503424272820244,68,2114.0,-6.799999999999999
155.0,64,1901.0,22.1046511627907,2.3183187614170713,64,2375.0,0.021298130435846066,64,2375.0,-6.399999999999999
160.0,63,2154.0,26.59259259259259,2.4636302758225677,63,2580.0,0.02504049910725872,63,2580.0,-6.299999999999999
165.0,60,2240.0,29.09090909090909,2.026042084024942,60,2763.0,0.01004685224366635,60,2763.0,-5.999999999999998
170.0,51,2169.0,29.71232876712329,2.435721716605828,51,2799.0,0.04112965083336908,51,2799.0,-5.099999999999999
175.0,39,1683.0,23.704225352112676,2.845392223201903,39,2766.0,0.05621161046763074,39,2766.0,-3.899999999999999
180.0,31,1037.0,15.25,3.3146978844551813,31,2572.0,0.08145022973593356,31,2572.0,-3.099999999999999
185.0,29,613.0,9.287878787878787,3.7693151206558495,29,2375.0,0.08763103502892275,29,2375.0,-2.8999999999999995
190.0,23,347.0,5.688524590163935,3.842843389547494,23,2305.0,0.10435447388291859,23,2305.0,-2.2999999999999994
195.0,16,191.0,3.183333333333333,4.772045220201591,16,2136.0,0.13840622016456472,16,2136.0,-1.5999999999999996
200.0,16,97.0,1.7321428571428572,4.525131559592894,16,2069.0,0.12393424611177126,16,2069.0,-1.5999999999999996
205.0,28,213.0,4.176470588235294,3.296488622681742,28,2080.0,0.009857737224067202,28,2080.0,-2.7999999999999994
210.0,38,385.0,8.020833333333334,2.582732884185908,38,2252.0,0.00030870406798107425,38,2252.0,-3.799999999999999
215.0,38,575.0,13.068181818181818,1.6939640003727319,38,2442.0,4.014458613419949e-06,38,2442.0,-3.799999999999999
220.0,32,648.0,15.804878048780488,1.3739467498895557,32,2489.0,0.021186027925852245,32,2489.0,-3.1999999999999993
225.0,25,676.0,17.789473684210527,2.4166762821351258,25,2391.0,0.07494004285464154,25,2391.0,-2.4999999999999996
