step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,4.3592185456982095,0,0.0,0.3182896782352167,0,0.0,0.0
10.0,0,0.0,0.0,7.512177435367396,0,0.0,0.5482386402678834,0,0.0,0.0
15.0,2,0.0,0.0,8.744537780224148,2,0.0,0.6492970471183693,2,0.0,-0.19999999999999996
20.0,2,0.0,0.0,9.966583570655697,2,0.0,0.744505798807261,2,0.0,-0.19999999999999996
25.0,1,0.0,0.0,10.660179841492232,1,0.0,0.7814724710514033,1,0.0,-0.09999999999999998
30.0,4,3.0,0.08571428571428572,9.067364259571477,4,3.0,0.6681282060206033,4,3.0,-0.3999999999999999
35.0,8,27.0,0.6585365853658537,8.588204073675815,8,27.0,0.5989221697115037,8,27.0,-0.7999999999999998
40.0,9,51.0,1.1333333333333333,7.924909817262257,9,51.0,0.5243904975623748,9,51.0,-0.8999999999999998
45.0,12,101.0,1.9803921568627452,7.982208628085699,12,101.0,0.4865260443564793,12,101.0,-1.1999999999999997
50.0,17,166.0,2.912280701754386,7.064787423411113,17,166.0,0.3943602561363502,17,166.0,-1.6999999999999997
55.0,19,254.0,4.379310344827586,7.345574684685577,19,254.0,0.421853428166142,19,254.0,-1.8999999999999995
60.0,20,334.0,5.301587301587301,6.453547547028614,20,346.0,0.36661279677616976,20,346.0,-1.9999999999999996
65.0,27,449.0,6.701492537313433,6.234673820033978,27,449.0,0.35493819827068845,27,449.0,-2.6999999999999993
70.0,25,393.0,5.614285714285714,6.133746125074334,25,512.0,0.34759413182032917,25,512.0,-2.4999999999999996
75.0,25,420.0,5.675675675675675,5.886235248592375,25,512.0,0.33899986229918316,25,512.0,-2.4999999999999996
80.0,27,472.0,5.9,5.598217742732069,27,584.0,0.3104693386716697,27,584.0,-2.6999999999999993
85.0,33,605.0,7.469135802469136,5.4447454524555745,33,684.0,0.3188080117627524,33,684.0,-3.2999999999999994
90.0,37,477.0,5.420454545454546,5.32186896852842,37,743.0,0.27638456906716635,37,743.0,-3.6999999999999993
95.0,39,377.0,4.142857142857143,5.228811193913036,39,697.0,0.26019761759245463,39,697.0,-3.899999999999999
100.0,33,454.0,4.989010989010989,5.169510119097133,33,810.0,0.2778415786386422,33,810.0,-3.2999999999999994
105.0,39,620.0,6.739130434782608,4.775878502049997,39,958.0,0.2582970351934329,39,958.0,-3.899999999999999
