step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,1,0.0,0.0,3.315092749738445,1,0.0,0.20583127547357302,1,0.0,-0.6
10.0,0,0.0,0.0,7.586303752434576,0,0.0,0.5202398753830495,0,0.0,0.0
15.0,2,0.0,0.0,8.938732234485245,2,0.0,0.6304051370810212,2,0.0,-1.2
20.0,2,0.0,0.0,10.060744708573308,2,0.0,0.7295299527079703,2,0.0,-1.2
25.0,2,2.0,0.07142857142857142,10.213174231240853,2,2.0,0.7468918761625827,2,2.0,-1.2
30.0,4,10.0,0.2857142857142857,9.133245313927565,4,10.0,0.6660580487137513,4,10.0,-2.4
35.0,9,36.0,0.9,8.067268246909652,9,36.0,0.5375052245420318,9,36.0,-5.3999999999999995
40.0,9,67.0,1.488888888888889,7.356619482153696,9,70.0,0.49007638274904625,9,70.0,-5.3999999999999995
45.0,16,123.0,2.411764705882353,7.284521256202717,16,123.0,0.4470223629693634,16,123.0,-9.6
50.0,15,141.0,2.517857142857143,6.6663121496639866,15,163.0,0.41042300701842516,15,163.0,-9.0
55.0,18,215.0,3.5833333333333335,6.898628529400284,18,217.0,0.42099904350960227,18,217.0,-10.799999999999999
60.0,22,290.0,4.393939393939394,6.288111526067565,22,299.0,0.3733013679648495,22,299.0,-13.2
65.0,26,406.0,5.884057971014493,6.423096174814606,26,408.0,0.3680085999555426,26,408.0,-15.6
70.0,25,496.0,6.702702702702703,6.50588166760971,25,515.0,0.36645159259502025,25,515.0,-15.0
75.0,31,629.0,7.8625,6.181756084814998,31,630.0,0.3284952274904286,31,630.0,-18.599999999999998
80.0,32,505.0,6.3125,5.599451663687015,32,677.0,0.31116670074967173,32,677.0,-19.2
85.0,29,390.0,4.814814814814815,5.765854333977653,29,654.0,0.32527167058714795,29,654.0,-17.4
90.0,27,404.0,4.6976744186046515,4.988780982314278,27,753.0,0.2683666692685442,27,753.0,-16.2
95.0,35,542.0,6.159090909090909,5.0604829102842945,35,869.0,0.2780382420265977,35,869.0,-21.0
100.0,37,629.0,6.912087912087912,4.481495774487408,37,1015.0,0.23535030779842328,37,1015.0,-22.2
